Compartment	host_common_name	study	SampleID	depth	richness	shannon
soil	Rice	Rice_knight	1642.MS00200	46460	5163	10.64413722645614
soil	Rice	Rice_knight	1642.MS00201	44533	5235	10.701687557303229
soil	Rice	Rice_knight	1642.MS00202	56716	5450	10.583863832973261
soil	Rice	Rice_knight	1642.MS00203	58601	5820	10.758287421065532
soil	Rice	Rice_knight	1642.MS00204	68022	6233	10.786018769528066
soil	Rice	Rice_knight	1642.MS00205	97115	6831	10.759929214231583
soil	Rice	Rice_knight	1642.MS00206	114273	7422	10.823997002374666
soil	Rice	Rice_knight	1642.MS00207	56498	5671	10.76569952018563
soil	Rice	Rice_knight	1642.MS00208	38045	4594	10.570453855800446
soil	Rice	Rice_knight	1642.MS00209	52063	5193	10.580305445619773
soil	Rice	Rice_knight	1642.MS00210	31511	4352	10.580710010002864
soil	Rice	Rice_knight	1642.MS00211	40989	4755	10.611133898257586
soil	Rice	Rice_knight	1642.MS00212	53628	5534	10.68623498927986
soil	Rice	Rice_knight	1642.MS00213	53670	5379	10.621795123547981
soil	Rice	Rice_knight	1642.MS00214	61879	5828	10.686217571727207
soil	Rice	Rice_knight	1642.MS00215	62676	5708	10.662399299746092
soil	Rice	Rice_knight	1642.MS00216	53814	5618	10.729193932265293
soil	Rice	Rice_knight	1642.MS00217	53037	5791	10.784615149001153
soil	Rice	Rice_knight	1642.MS00218	55289	5959	10.854066093181792
soil	Rice	Rice_knight	1642.MS00219	54368	5656	10.723862868422513
soil	Rice	Rice_knight	1642.MS00220	60885	5516	10.62406469869057
soil	Rice	Rice_knight	1642.MS00221	57009	4903	10.278669228115705
soil	Rice	Rice_knight	1642.MS00222	57273	5982	10.855274021715912
soil	Rice	Rice_knight	1642.MS00223	50311	5396	10.697711537773912
soil	Rice	Rice_knight	1642.MS00224	41737	4306	10.159307840827337
soil	Rice	Rice_knight	1642.MS00225	46538	5300	10.709124345216487
soil	Rice	Rice_knight	1642.MS00226	50314	5554	10.793889301220027
soil	Rice	Rice_knight	1642.MS00227	41655	4953	10.583593574972298
soil	Rice	Rice_knight	1642.MS00228	68141	6275	10.795547143185368
soil	Rice	Rice_knight	1642.MS00229	66595	5868	10.684907453207838
soil	Rice	Rice_knight	1642.MS00230	71242	6409	10.83552211175388
soil	Rice	Rice_knight	1642.MS00231	60817	5952	10.739802735987745
soil	Rice	Rice_knight	1642.MS00232	53763	5700	10.724188813727425
soil	Rice	Rice_knight	1642.MS00233	47305	5251	10.596667745976724
soil	Rice	Rice_knight	1642.MS00234	64549	5932	10.702929204489514
soil	Rice	Rice_knight	1642.MS00235	72256	5919	10.580622300831495
soil	Rice	Rice_knight	1642.MS00236	75644	6524	10.787375644218427
soil	Rice	Rice_knight	1642.MS00237	74965	5872	10.345232452998822
soil	Rice	Rice_knight	1642.MS00238	141284	7579	10.69004096680887
soil	Rice	Rice_knight	1642.MS00239	56989	5663	10.713618721992258
soil	Rice	Rice_knight	1642.MS00240	57347	5931	10.784676684979608
soil	Rice	Rice_knight	1642.MS00242	40982	4824	10.48119726841134
soil	Rice	Rice_knight	1642.MS00244	72673	5678	10.513237970345171
soil	Rice	Rice_knight	1642.MS00245	74766	6236	10.74126451940145
soil	Rice	Rice_knight	1642.MS00246	80191	6206	10.553746342280697
soil	Rice	Rice_knight	1642.MS00247	59959	5417	10.435267243523962
soil	Rice	Rice_knight	1642.MS00249	63248	5844	10.710565894149555
soil	Rice	Rice_knight	1642.MS00250	70722	6211	10.733371624918865
soil	Rice	Rice_knight	1642.MS00251	85219	6523	10.684596950769363
soil	Rice	Rice_knight	1642.MS00252	124314	6775	10.499660563413924
soil	Rice	Rice_knight	1642.MS00253	142419	7936	10.783687074758499
soil	Rice	Rice_knight	1642.MS00254	239094	9378	10.872451543359563
soil	Rice	Rice_knight	1642.MS00255	42786	5243	10.726343210399516
soil	Rice	Rice_knight	1642.MS00256	46069	5462	10.74590715898265
soil	Rice	Rice_knight	1642.MS00257	52353	5324	10.492130657196917
soil	Rice	Rice_knight	1642.MS00258	66202	5787	10.420853510208289
soil	Rice	Rice_knight	1642.MS00259	58791	6027	10.826900313349949
soil	Rice	Rice_knight	1642.MS00260	57566	5738	10.687368018762246
soil	Rice	Rice_knight	1642.MS00261	80089	6801	10.841229349057134
soil	Rice	Rice_knight	1642.MS00262	101059	7059	10.81694439434824
soil	Rice	Rice_knight	1642.MS00263	60287	5941	10.690061992160341
soil	Rice	Rice_knight	1642.MS00264	43930	5436	10.860169017594435
soil	Rice	Rice_knight	1642.MS00265	47566	5388	10.69633273170789
soil	Rice	Rice_knight	1642.MS00266	54352	5493	10.61316656035862
soil	Rice	Rice_knight	1642.MS00267	52557	5506	10.65921642673957
soil	Rice	Rice_knight	1642.MS00268	52246	5396	10.598541450326158
soil	Rice	Rice_knight	1642.MS00269	66009	6113	10.759399554398254
soil	Rice	Rice_knight	1642.MS00270	59819	5549	10.606511449579378
soil	Rice	Rice_knight	1642.MS00271	64506	6387	10.806039417267291
soil	Rice	Rice_knight	1642.MS00272	45900	4724	10.299212387580877
soil	Rice	Rice_knight	1642.MS00273	44619	5055	10.638249833670859
soil	Rice	Rice_knight	1642.MS00274	58675	5557	10.673213016576677
soil	Rice	Rice_knight	1642.MS00275	21950	3511	10.105812864590229
soil	Rice	Rice_knight	1642.MS00276	54960	5304	10.647990383192424
soil	Rice	Rice_knight	1642.MS00277	58489	5553	10.57148185439456
soil	Rice	Rice_knight	1642.MS00278	69091	5934	10.674206478131842
soil	Rice	Rice_knight	1642.MS00279	11297	2708	10.24773557942094
soil	Rice	Rice_knight	1642.MS00280	44258	4734	10.282703146757598
soil	Rice	Rice_knight	1642.MS00281	44939	5347	10.788579145659392
soil	Rice	Rice_knight	1642.MS00282	59521	5583	10.632647858914659
soil	Rice	Rice_knight	1642.MS00283	48106	5007	10.443226475595202
soil	Rice	Rice_knight	1642.MS00284	54170	5250	10.573645453164284
soil	Rice	Rice_knight	1642.MS00285	80288	6658	10.806369415045374
soil	Rice	Rice_knight	1642.MS00286	70175	6199	10.714955602003132
soil	Rice	Rice_knight	1642.MS00287	63347	5978	10.75123669273256
soil	Rice	Rice_knight	1642.MS00288	68980	6400	10.83732260372917
soil	Rice	Rice_knight	1642.MS00289	82818	6713	10.7752562628916
soil	Rice	Rice_knight	1642.MS00290	74919	6507	10.772085499930759
soil	Rice	Rice_knight	1642.MS00291	81760	6187	10.308619839565987
soil	Rice	Rice_knight	1642.MS00292	79600	6978	10.897071538528575
soil	Rice	Rice_knight	1642.MS00293	58790	5826	10.751559902323624
soil	Rice	Rice_knight	1642.MS00294	81680	7126	10.941656251625483
soil	Rice	Rice_knight	1642.MS00295	55872	5453	10.584017539001163
soil	Rice	Rice_knight	1642.MS00296	59839	6082	10.764402869028117
soil	Rice	Rice_knight	1642.MS00297	60137	6022	10.80088223287208
soil	Rice	Rice_knight	1642.MS00298	52229	6176	10.805181725017338
soil	Rice	Rice_knight	1642.MS00299	67780	6282	10.772343327590301
soil	Rice	Rice_knight	1642.MS00300	74094	6530	10.828590455995569
soil	Rice	Rice_knight	1642.MS00301	77933	6561	10.811628391514724
soil	Rice	Rice_knight	1642.MS00302	84235	6729	10.759051601433024
soil	Rice	Rice_knight	1642.MS00303	39041	5306	10.767840657183491
soil	Rice	Rice_knight	1642.MS00304	65679	6180	10.734598416821873
soil	Rice	Rice_knight	1642.MS00305	57820	5908	10.744602077787071
soil	Rice	Rice_knight	1642.MS00306	59240	5482	10.364030035684294
soil	Rice	Rice_knight	1642.MS00307	55252	6043	10.801872159825399
soil	Rice	Rice_knight	1642.MS00308	96691	6902	10.777532511504097
soil	Rice	Rice_knight	1642.MS00309	90236	6971	10.791293480519618
soil	Rice	Rice_knight	1642.MS00310	54764	5765	10.620146006535483
soil	Rice	Rice_knight	1642.MS00311	53622	5530	10.700057125484244
soil	Rice	Rice_knight	1642.MS00312	49909	5345	10.629454071522122
soil	Rice	Rice_knight	1642.MS00313	67182	6399	10.833230529921966
soil	Rice	Rice_knight	1642.MS00314	84925	6522	10.596933626877195
soil	Rice	Rice_knight	1642.MS00315	92128	6905	10.787903313358404
soil	Rice	Rice_knight	1642.MS00317	110432	7485	10.794665934479491
soil	Rice	Rice_knight	1642.MS00318	63858	6310	10.849792218539577
soil	Rice	Rice_knight	1642.MS00319	53178	5582	10.717976931461447
soil	Rice	Rice_knight	1642.MS00320	68753	6153	10.729140470404415
soil	rockcress	boechera_wagner	M1551P44	25263	3498	10.149169467231177
soil	rockcress	boechera_wagner	M1554P125	34934	4126	10.127919649751396
soil	rockcress	boechera_wagner	M1955P758	57437	3878	9.698434647876036
soil	rockcress	boechera_wagner	M1955P780	43390	3957	10.090127519527913
soil	rockcress	boechera_wagner	M1956P876	26225	3309	9.954055352356145
soil	rockcress	boechera_wagner	M1957P938	33381	3651	10.199229687491046
soil	rockcress	boechera_wagner	M1957P972	17454	2692	9.72541042076905
soil	rockcress	boechera_wagner	M1957P999	27364	3053	9.64780041540269
soil	rockcress	boechera_wagner	M1959P1124	25534	3239	9.967432837773215
soil	rockcress	boechera_wagner	M1959P1143	37696	4126	10.380802181343947
soil	rockcress	boechera_wagner	M1960P1229	28960	3069	9.715785414011634
soil	rockcress	boechera_wagner	M1960P1240	36486	3883	10.075219277504738
soil	rockcress	boechera_wagner	M1961P1296	33615	3704	9.996042505904985
soil	rockcress	boechera_wagner	M1978P295	33494	4169	10.233308759297612
soil	rockcress	boechera_wagner	M1978P315	36093	3887	10.250598032004952
soil	rockcress	boechera_wagner	M1978P334	14297	3128	10.429613719579605
soil	rockcress	boechera_wagner	M1979P408	26599	3842	10.276343544995765
soil	rockcress	boechera_wagner	M1979P438	22716	3128	10.015900450135755
soil	rockcress	boechera_wagner	M1979P448	19275	2833	9.706603406825527
soil	rockcress	boechera_wagner	M1980P465	20418	3138	9.936419300946392
soil	rockcress	boechera_wagner	M1980P479	10653	2099	9.577652237651074
soil	rockcress	boechera_wagner	M1980P492	25462	2993	9.265913375262445
soil	rockcress	boechera_wagner	M1980P523	28991	3049	9.618272677912136
soil	rockcress	boechera_wagner	M1981P553	48661	3646	9.80991839858302
soil	rockcress	boechera_wagner	M1981P600	44865	3890	9.836937295181004
soil	rockcress	boechera_wagner	M1981P612	42706	4097	9.998602963509873
soil	rockcress	boechera_wagner	M1981P627	46718	3997	10.227485900457069
soil	rockcress	boechera_wagner	M1981P637	13359	2704	9.926386808336817
soil	rockcress	boechera_wagner	M1981P641	38141	3675	9.949102702415896
Soil	Cannabis	cannabis	1001.SKB1	8135	1950	9.136295324193036
Soil	Cannabis	cannabis	1001.SKB2	8746	2054	9.20684463497922
Soil	Cannabis	cannabis	1001.SKB3	10483	2181	9.157255005970377
Soil	Cannabis	cannabis	1001.SKB4	9117	1964	8.424373220480673
Soil	Cannabis	cannabis	1001.SKB5	6970	1642	8.373985938219967
Soil	Cannabis	cannabis	1001.SKB6	7481	1765	8.592842908697127
Soil	Cannabis	cannabis	1001.SKD2	7554	1707	8.742111515794065
Soil	Cannabis	cannabis	1001.SKD3	9135	1964	9.049482725144335
Soil	Cannabis	cannabis	1001.SKD6	17039	2727	9.086418250819323
Soil	Cannabis	cannabis	1001.SKM1	6043	1651	8.857300649330757
Soil	Cannabis	cannabis	1001.SKM2	5664	1525	8.845735004413715
Soil	Cannabis	cannabis	1001.SKM3	9191	2017	8.98811394713138
Soil	Cannabis	cannabis	1001.SKM4	6692	1464	8.04463219570879
Soil	Cannabis	cannabis	1001.SKM5	7665	1671	8.329016183432737
Soil	grape	grape_gilbert	2382.DPOO1.C1.HA.1.626.bulk.9.12.lane7.NoIndex.L007.sequences	67084	5745	10.675776675418117
Soil	grape	grape_gilbert	2382.DPOO1.C1.HA.2.631.bulk.9.12.lane7.NoIndex.L007.sequences	67258	5742	10.71631444499111
Soil	grape	grape_gilbert	2382.DPOO1.C1.HA.3.436.r1.bulk.4.12.lane7.NoIndex.L007.sequences	54240	5278	10.684566049390721
Soil	grape	grape_gilbert	2382.DPOO1.C1.HA.3.636.bulk.9.12.lane7.NoIndex.L007.sequences	75999	5914	10.692172931323286
Soil	grape	grape_gilbert	2382.DPOO1.C1.HA.4.641.bulk.9.12.lane7.NoIndex.L007.sequences	65395	5555	10.608956526605148
Soil	grape	grape_gilbert	2382.DPOO1.C1.HA.5.646.bulk.9.12.lane7.NoIndex.L007.sequences	65318	5447	10.563746436606946
Soil	grape	grape_gilbert	2382.GM.181.R1.bulk.10.12.lane7.NoIndex.L007.sequences	370336	9519	10.961990874299211
Soil	grape	grape_gilbert	2382.GM.181.R2.bulk.10.12.lane7.NoIndex.L007.sequences	377580	9213	10.781767092910895
Soil	grape	grape_gilbert	2382.GM.181.R3.bulk.10.12.lane7.NoIndex.L007.sequences	349929	9225	10.901778073888247
Soil	grape	grape_gilbert	2382.GM.181.R4.bulk.10.12.lane7.NoIndex.L007.sequences	344673	9371	10.978103154187068
Soil	grape	grape_gilbert	2382.GM.181.R5.bulk.10.12.lane7.NoIndex.L007.sequences	335991	9367	10.819500576450249
Soil	grape	grape_gilbert	2382.HE003.C181.HA.1.751.bulk.9.12.lane7.NoIndex.L007.sequences	69278	5849	10.652494170249557
Soil	grape	grape_gilbert	2382.HE003.C181.HA.2.756.bulk.9.12.lane7.NoIndex.L007.sequences	65937	5488	10.566768186278916
Soil	grape	grape_gilbert	2382.HE003.C181.HA.3.561.bulk.4.12.lane7.NoIndex.L007.sequences	51847	4656	10.293419462287162
Soil	grape	grape_gilbert	2382.HE003.C181.HA.3.761.bulk.9.12.lane7.NoIndex.L007.sequences	55472	5041	10.474249288272608
Soil	grape	grape_gilbert	2382.HE003.C181.HA.4.566.r1.bulk.4.12.lane7.NoIndex.L007.sequences	57520	5213	10.509176602568063
Soil	grape	grape_gilbert	2382.HE003.C181.HA.4.766.bulk.9.12.lane7.NoIndex.L007.sequences	67715	5664	10.615984579909636
Soil	grape	grape_gilbert	2382.HE003.C181.HA.5.571.r1.bulk.4.12.lane7.NoIndex.L007.sequences	61956	5014	10.317548579200169
Soil	grape	grape_gilbert	2382.HE003.C181.HA.5.771.bulk.9.12.lane7.NoIndex.L007.sequences	67522	5028	10.300523693428117
Soil	grape	grape_gilbert	2382.MU002.C3.HA.1.676.bulk.9.12.lane7.NoIndex.L007.sequences	63089	6059	10.733137637727953
Soil	grape	grape_gilbert	2382.MU002.C3.HA.2.681.bulk.9.12.lane7.NoIndex.L007.sequences	58585	5556	10.62669062228545
Soil	grape	grape_gilbert	2382.MU002.C3.HA.3.686.bulk.9.12.lane7.NoIndex.L007.sequences	71331	6052	10.76154376830144
Soil	grape	grape_gilbert	2382.MU002.C3.HA.4.691.bulk.9.12.lane7.NoIndex.L007.sequences	59323	5811	10.657325115757406
Soil	grape	grape_gilbert	2382.MU002.C3.HA.5.496.r1.bulk.4.12.lane7.NoIndex.L007.sequences	48144	5907	11.045195212627563
Soil	grape	grape_gilbert	2382.MU002.C3.HA.5.696.bulk.9.12.lane7.NoIndex.L007.sequences	66325	5994	10.832498175488876
Soil	grape	grape_gilbert	2382.RU006.C181.RH.1.776.bulk.9.12.lane7.NoIndex.L007.sequences	62695	5540	10.717606089958824
Soil	grape	grape_gilbert	2382.RU006.C181.RH.2.581.r1.bulk.4.12.lane7.NoIndex.L007.sequences	57694	5877	10.973271741353514
Soil	grape	grape_gilbert	2382.RU006.C181.RH.2.781.bulk.9.12.lane7.NoIndex.L007.sequences	75434	5672	10.662777085481107
Soil	grape	grape_gilbert	2382.RU006.C181.RH.3.786.bulk.9.12.lane7.NoIndex.L007.sequences	88177	6376	10.861833414164854
Soil	grape	grape_gilbert	2382.RU006.C181.RH.4.791.bulk.9.12.lane7.NoIndex.L007.sequences	68996	6032	10.92358571559153
Soil	grape	grape_gilbert	2382.RU006.C181.RH.5.796.bulk.9.12.lane7.NoIndex.L007.sequences	63368	5888	10.831023266943172
Soil	grape	grape_gilbert	2382.SH004.C1.RH.1.401.bulk.4.12.lane7.NoIndex.L007.sequences	71675	6244	10.959394216224991
Soil	grape	grape_gilbert	2382.SH004.C1.RH.1.601.bulk.9.12.lane7.NoIndex.L007.sequences	42065	5153	10.818772730857187
Soil	grape	grape_gilbert	2382.SH004.C1.RH.2.406.bulk.4.12.lane7.NoIndex.L007.sequences	55010	5718	10.992183990190469
Soil	grape	grape_gilbert	2382.SH004.C1.RH.2.606.bulk.9.12.lane7.NoIndex.L007.sequences	40138	4969	10.748199613935162
Soil	grape	grape_gilbert	2382.SH004.C1.RH.3.411.bulk.4.12.lane7.NoIndex.L007.sequences	64077	5958	10.941027492013887
Soil	grape	grape_gilbert	2382.SH004.C1.RH.3.611.bulk.9.12.lane7.NoIndex.L007.sequences	59106	5676	10.796596570055128
Soil	grape	grape_gilbert	2382.SH004.C1.RH.4.416.bulk.4.12.lane7.NoIndex.L007.sequences	56964	5725	10.818893822442911
Soil	grape	grape_gilbert	2382.SH004.C1.RH.4.616.bulk.9.12.lane7.NoIndex.L007.sequences	63811	5791	10.903886332076384
Soil	grape	grape_gilbert	2382.SH004.C1.RH.5.421.bulk.4.12.lane7.NoIndex.L007.sequences	65347	6092	10.960450859982878
Soil	grape	grape_gilbert	2382.SH004.C1.RH.5.621.bulk.9.12.lane7.NoIndex.L007.sequences	66770	5784	10.795424165741926
Soil	grape	grape_gilbert	2382.SH005.C3.RH.1.451.bulk.4.12.lane7.NoIndex.L007.sequences	56081	6066	11.07196173918287
Soil	grape	grape_gilbert	2382.SH005.C3.RH.1.651.bulk.9.12.lane7.NoIndex.L007.sequences	64382	6272	11.013582078177754
Soil	grape	grape_gilbert	2382.SH005.C3.RH.2.656.bulk.9.12.lane7.NoIndex.L007.sequences	61926	5709	10.80596853040462
Soil	grape	grape_gilbert	2382.SH005.C3.RH.3.661.bulk.9.12.lane7.NoIndex.L007.sequences	61620	5944	10.949290953024713
Soil	grape	grape_gilbert	2382.SH005.C3.RH.4.666.bulk.9.12.lane7.NoIndex.L007.sequences	59288	5861	10.91105188867788
Soil	grape	grape_gilbert	2382.SH005.C3.RH.5.471.bulk.4.12.lane7.NoIndex.L007.sequences	53380	6070	11.10366362767925
Soil	grape	grape_gilbert	2382.SH005.C3.RH.5.671.bulk.9.12.lane7.NoIndex.L007.sequences	60659	5480	10.620719895636253
Soil	grape	grape_gilbert	2382.SH007.C6.RH.1.501.bulk.4.12.lane7.NoIndex.L007.sequences	61054	6274	11.056003239382882
Soil	grape	grape_gilbert	2382.SH007.C6.RH.1.701.bulk.9.12.lane7.NoIndex.L007.sequences	71008	6202	10.968359992284928
Soil	grape	grape_gilbert	2382.SH007.C6.RH.2.506.bulk.4.12.lane7.NoIndex.L007.sequences	64235	6266	11.084800536310752
Soil	grape	grape_gilbert	2382.SH007.C6.RH.2.706.bulk.9.12.lane7.NoIndex.L007.sequences	60011	5690	10.905188706790277
Soil	grape	grape_gilbert	2382.SH007.C6.RH.3.511.bulk.4.12.lane7.NoIndex.L007.sequences	59084	6195	11.106558122257349
Soil	grape	grape_gilbert	2382.SH007.C6.RH.3.711.bulk.9.12.lane7.NoIndex.L007.sequences	64051	6192	11.042966115551835
Soil	grape	grape_gilbert	2382.SH007.C6.RH.4.516.bulk.4.12.lane7.NoIndex.L007.sequences	51266	5698	11.02787779676863
Soil	grape	grape_gilbert	2382.SH007.C6.RH.4.716.bulk.9.12.lane7.NoIndex.L007.sequences	55667	5584	10.889631928567464
Soil	grape	grape_gilbert	2382.SH007.C6.RH.5.521.bulk.4.12.lane7.NoIndex.L007.sequences	64148	6015	10.940265540823424
Soil	grape	grape_gilbert	2382.SH007.C6.RH.5.721.bulk.9.12.lane7.NoIndex.L007.sequences	63845	5976	10.959859120513556
Soil	grape	grape_gilbert	2382.SH008.C6.HA.1.726.bulk.9.12.lane7.NoIndex.L007.sequences	65854	5887	10.862770721682192
Soil	grape	grape_gilbert	2382.SH008.C6.HA.1.SH008.soil.bulk.9.12.lane7.NoIndex.L007.sequences	57561	5726	10.870335230876352
Soil	grape	grape_gilbert	2382.SH008.C6.HA.2.731.bulk.9.12.lane7.NoIndex.L007.sequences	65667	6109	10.989247024106042
Soil	grape	grape_gilbert	2382.SH008.C6.HA.3.736.bulk.9.12.lane7.NoIndex.L007.sequences	66368	6103	10.968653341187048
Soil	grape	grape_gilbert	2382.SH008.C6.HA.4.741.bulk.9.12.lane7.NoIndex.L007.sequences	63975	5895	10.915911946971415
Soil	grape	grape_gilbert	2382.SH008.C6.HA.5.746.bulk.9.12.lane7.NoIndex.L007.sequences	61792	5800	10.920612179014576
